1.4781912399059871428	1	1.4727181176868004199	0.0054731222191867228864
1.4729966664463900222	2	1.4727181176868004199	0.00027854875958960236167
1.4727323328316861065	3	1.4727181176868004199	1.4215144885686603789e-005
1.472718843227345856	4	1.4727181176868004199	7.2554054543613397121e-007
1.4727181547186294797	5	1.4727181176868004199	3.7031829059827603423e-008
1.4727181195769178893	6	1.4727181176868004199	1.8901174694396088993e-009
1.4727181177832726764	7	1.4727181176868004199	9.6472256507114384494e-011
1.4727181176917243974	8	1.4727181176868004199	4.9239775668299956557e-012
1.4727181176870517414	9	1.4727181176868004199	2.5132153302909188142e-013
1.4727181176868132474	10	1.4727181176868004199	1.282752116332774861e-014
1.4727181176868010744	11	1.4727181176868004199	6.5453285152949902681e-016
1.4727181176868004534	12	1.4727181176868004199	3.3501847129802087011e-017
1.4727181176868004214	13	1.4727181176868004199	1.5178830414797062076e-018
1.47271811768680042	14	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	15	1.4727181176868004199	0
1.4727181176868004198	16	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004197	17	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004197	18	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004198	19	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	20	1.4727181176868004199	0
1.4727181176868004198	21	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	22	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	23	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	24	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	25	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	26	1.4727181176868004199	0
1.4727181176868004198	27	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	28	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004197	29	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004199	30	1.4727181176868004199	0
1.4727181176868004198	31	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	32	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	33	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	34	1.4727181176868004199	0
1.47271811768680042	35	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	36	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	37	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	38	1.4727181176868004199	0
1.4727181176868004198	39	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	40	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004197	41	1.4727181176868004199	2.168404344971008868e-019
1.47271811768680042	42	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	43	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	44	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004197	45	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004198	46	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	47	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	48	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	49	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	50	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	51	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	52	1.4727181176868004199	0
1.4727181176868004198	53	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	54	1.4727181176868004199	0
1.4727181176868004199	55	1.4727181176868004199	0
1.4727181176868004199	56	1.4727181176868004199	0
1.4727181176868004197	57	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004199	58	1.4727181176868004199	0
1.47271811768680042	59	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	60	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	61	1.4727181176868004199	0
1.47271811768680042	62	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	63	1.4727181176868004199	0
1.4727181176868004199	64	1.4727181176868004199	0
1.4727181176868004198	65	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	66	1.4727181176868004199	0
1.4727181176868004198	67	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	68	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004199	69	1.4727181176868004199	0
1.4727181176868004198	70	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	71	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004197	72	1.4727181176868004199	2.168404344971008868e-019
1.4727181176868004199	73	1.4727181176868004199	0
1.4727181176868004198	74	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	75	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	76	1.4727181176868004199	1.084202172485504434e-019
1.4727181176868004198	77	1.4727181176868004199	1.084202172485504434e-019
